bpm,spec flat,spec skew,kurt,zero cross,hpss,vocal,bin1,bin2,bin3,bin4,bin5,bin6,bin1 mean freq,bin1 std,bin1 q25,bin1 q75,bin2 mean freq,bin2 std,bin2 q25,bin2 q75,bin3 mean freq,bin3 std,bin3 q25,bin3 q75,bin4 mean freq,bin4 std,bin4 q25,bin4 q75,bin5 mean freq,bin5 std,bin5 q25,bin5 q75,bin6 mean freq,bin6 std,bin6 q25,bin6 q75,nr
0.0002712760758820144,5.831167986248907e-05,5.070580857607746e-06,-1.0950723795423694e-06,0.1153405027680034,2.535290428803873e-06,2.535290428803873e-06,0.9933217194244998,0.0027964253429706718,0.0007605871286411618,0.0002231055577347408,6.845284157770457e-05,1.2676452144019364e-05,0.0,0.0,0.0,0.0,1.402642584451585e-11,7.394383697066871e-11,1.2167905505910686e-14,1.6994966431454696e-12,1.5914531671442784e-09,3.1733659856991594e-10,1.324352833719026e-09,1.8244992730727705e-09,2.7665314799956026e-09,3.2150218215605787e-10,2.4856309445737197e-09,3.02195387789762e-09,3.925643192901831e-09,3.1184962161228144e-10,3.6445650007246305e-09,4.1640771924498146e-09,5.109568553821892e-09,3.647550735172934e-10,4.767813170426333e-09,5.444850368746787e-09,10.0
0.0002714194302335985,0.0003906410491212539,5.073260378198103e-06,5.034772145464462e-06,0.08403855816485156,2.5366301890990513e-06,0.0,0.9964619005535912,0.0009689927322358375,0.00017249085285873548,7.609890567297153e-05,2.5366301890990512e-05,5.073260378198103e-06,0.0,0.0,0.0,0.0,3.720162985512281e-12,2.7963382514125984e-11,8.297344451258872e-16,8.581170784248587e-14,8.679415788176421e-10,1.662524421357785e-10,7.258834989741543e-10,9.879969281575862e-10,1.5681215727348032e-09,1.8501816592856345e-10,1.4058623533486174e-09,1.7143530405183483e-09,2.3338947140011593e-09,1.7564877988005057e-10,2.2082134506223757e-09,2.481334008113387e-09,2.895852283035105e-09,1.675230401974982e-10,2.7248705954584307e-09,2.994235088189471e-09,11.0
0.00022612658925492155,0.0,5.081496387751046e-06,1.1893351615047673e-05,0.048271674935441065,0.0,0.0,0.9988341744655088,0.0002642378121630544,8.384469039789226e-05,7.622244581626569e-05,5.5896460265261506e-05,1.5244489163253138e-05,0.0,0.0,0.0,0.0,4.92098893987489e-12,6.082580140667412e-11,3.1538918293895552e-18,2.1219196033582806e-14,4.6823679673017655e-09,1.032719624977588e-09,3.724496939914649e-09,5.6876365085497174e-09,7.54123587436268e-09,9.117459903307971e-10,6.882928027188423e-09,7.842236665216724e-09,1.1443832214250427e-08,9.480236568973377e-10,1.0708025459947472e-08,1.2350702662491373e-08,1.4370526664720947e-08,8.983978139895251e-10,1.3518528158658286e-08,1.5168020178912374e-08,12.0
0.00024188575784001568,4.837715156800314e-05,5.092331744000331e-06,-3.6898245644581e-07,0.03806772595227447,2.5461658720001653e-06,0.0,0.9992733504569288,0.0018637934183041208,0.00029026290940801884,1.7823161104001157e-05,1.0184663488000661e-05,5.092331744000331e-06,0.0,0.0,0.0,0.0,3.2739018353381132e-12,4.411955229731347e-11,4.836030975897414e-18,1.4956809157171922e-15,1.5576937390971418e-09,3.0815568268696045e-10,1.2945046325455325e-09,1.7738948873875066e-09,2.7036019278972024e-09,3.018131325764906e-10,2.447841707077383e-09,2.8813241527620084e-09,3.890953167437755e-09,2.2627231224968858e-10,3.780468868704864e-09,3.978450482525591e-09,5.272750002291215e-09,2.7362869573494335e-10,5.010725118027738e-09,5.534319809283359e-09,13.0
0.00027627066844000876,0.00029847099001108093,4.9334047935715854e-06,2.39901385024996e-06,0.1893194089533096,2.4667023967857927e-06,0.0,0.9819152896837269,0.0005920085752285902,9.620139347464591e-05,9.866809587143171e-06,0.0,2.4667023967857927e-06,0.0,0.0,0.0,0.0,8.05240443886581e-12,4.130703079791776e-11,5.218916966506394e-16,8.057805775309168e-13,1.126078331881589e-09,2.1027022242528985e-10,9.507723904290577e-10,1.255531179614298e-09,2.1287052142388558e-09,2.403637079953009e-10,1.9070258051669035e-09,2.302208609054488e-09,2.893191787806701e-09,1.0360024264678094e-10,2.81140246180393e-09,2.9838837046398957e-09,0.0,0.0,0.0,0.0,14.0
0.0003095559914324351,0.0005561940984273834,5.033430754998944e-06,6.305082828724653e-06,0.14588895700288942,2.516715377499472e-06,0.0,0.9893006811720226,0.0003926075988899177,0.00011073547660997679,4.781759217248997e-05,2.2650438397495252e-05,2.516715377499472e-06,0.0,0.0,0.0,0.0,5.302675761215358e-12,4.525302648551811e-11,5.825378044878625e-15,6.107458178839827e-13,2.2273595503729992e-09,4.149660479693155e-10,1.9005127844827813e-09,2.4620000327545345e-09,3.989871451988798e-09,4.1004823511875883e-10,3.636415015850691e-09,4.293104889626846e-09,5.6707448818315806e-09,3.504406367516046e-10,5.360031356360937e-09,5.939271434741579e-09,7.430398298121616e-09,4.719883756320871e-10,7.089890238626912e-09,7.879144636341355e-09,15.0
0.00023855238662888136,0.0011651400778505364,5.02215550797645e-06,4.832606882297545e-06,0.16045786847984758,0.0,0.0,0.9870418881489215,0.0003841948963601984,0.00012555388769941125,6.779909935768207e-05,3.0132933047858698e-05,1.00443110159529e-05,0.0,0.0,0.0,0.0,7.087272883874077e-12,6.488930263360457e-11,6.436371323641977e-15,7.3541641184712e-13,3.3612528469404676e-09,6.816880533540176e-10,2.8075138824491133e-09,3.912661356361218e-09,5.982361257060724e-09,7.29464069809173e-10,5.324180773302588e-09,6.576796284519006e-09,8.405744391538643e-09,5.941740054450007e-10,7.967326264127285e-09,8.890340286093125e-09,1.061718578367002e-08,7.290200108191578e-10,1.0094146973006866e-08,1.09613254843401e-08,16.0
0.0002608949141912849,0.00019757090589242937,5.0659206639084455e-06,9.057194041430455e-07,0.1359895743019583,2.5329603319542228e-06,0.0,0.9907066427959272,0.0025988173005850324,0.0005623171936938374,7.598880995862668e-05,2.0263682655633782e-05,1.5197761991725335e-05,0.0,0.0,0.0,0.0,5.9782656195067715e-12,4.065593837771756e-11,6.246843912997098e-15,3.06687973727346e-13,9.227960259167789e-10,1.904505770920828e-10,7.58808707446372e-10,1.0549799111470783e-09,1.5725601542564746e-09,1.693798932746884e-10,1.4303117776877476e-09,1.674980100672565e-09,2.246973659418566e-09,1.7171439616463401e-10,2.0990190237572196e-09,2.3505091415033345e-09,2.9893438053490374e-09,1.8226288413745409e-10,2.8567368028306526e-09,3.0913532291483772e-09,17.0
0.00030767379121368756,0.0,5.002825873393294e-06,-9.097233506905077e-07,0.20968844365740652,2.501412936696647e-06,2.501412936696647e-06,0.9777572915218588,0.004467523504940211,0.0011131287568300079,0.00034519498526413726,0.00015258618913849547,2.2512716430269822e-05,0.0,0.0,0.0,0.0,1.4215841145157664e-11,5.637323772981431e-11,1.8403063292141345e-14,2.100557001824862e-12,9.66359103193213e-10,1.9721069553354135e-10,7.950963723709891e-10,1.120164811521857e-09,1.660614632203212e-09,1.855216929368754e-10,1.5026940590060135e-09,1.793734214294253e-09,2.3730341712530332e-09,1.9242249089011665e-10,2.2128434283065294e-09,2.5245925065515834e-09,3.054572641963513e-09,1.8758459317729153e-10,2.874259500752994e-09,3.227533041533913e-09,18.0
0.00022484608201016099,0.000656853722726313,5.052720944048562e-06,6.7956971921308894e-06,0.12235416402060793,2.526360472024281e-06,0.0,0.9924857641556827,0.0009827542236174453,0.00012631802360121405,4.294812802441277e-05,2.7789965192267088e-05,5.052720944048562e-06,0.0,0.0,0.0,0.0,5.958620755746555e-12,5.529835993084565e-11,9.506797617121887e-17,1.3731072549328216e-13,2.1432922231919468e-09,4.003160402017048e-10,1.8054240256428895e-09,2.4238197218098112e-09,3.773247451444195e-09,3.8651849932897724e-10,3.5001409307153876e-09,3.999432234850236e-09,5.371996822509951e-09,4.736580784205047e-10,5.0092462773366304e-09,5.734280784537345e-09,6.821539849370049e-09,4.101021248625333e-10,6.43922924956987e-09,7.09281691510086e-09,19.0
0.0003261650398552615,0.000586591389507137,5.056822323337388e-06,4.643960303286143e-06,0.10880764593125057,0.0,0.0,0.9940625470881786,0.00030593775056191193,5.815345671837996e-05,2.528411161668694e-05,2.2755700455018245e-05,2.528411161668694e-06,0.0,0.0,0.0,0.0,5.6925356848934245e-12,4.090598594503646e-11,3.7666838357441446e-16,2.0783299384225669e-13,1.8224094868649647e-09,3.712098730536352e-10,1.5288456204138501e-09,2.038351723042268e-09,3.1322723579333762e-09,3.216432293337332e-10,2.859138663145278e-09,3.3209995999655474e-09,4.857554952751768e-09,3.654576365243925e-10,4.659447787406744e-09,5.156395184998011e-09,6.100418467811585e-09,3.150193230565052e-10,5.894074471763528e-09,6.281418826084535e-09,20.0
0.00025972775696362895,0.000189122153128856,5.043257416769494e-06,4.234158309631181e-06,0.13467766768612094,2.521628708384747e-06,2.521628708384747e-06,0.9908891307320365,0.0007337939541399613,0.00011347329187731361,2.7737915792232215e-05,2.521628708384747e-05,2.0173029667077976e-05,0.0,0.0,0.0,0.0,6.532288751259779e-12,4.2986257546037654e-11,3.10489915205198e-15,2.348838948371845e-13,1.3537306732154706e-09,2.546688906651545e-10,1.1393076059872556e-09,1.535635139993779e-09,2.3833615022322403e-09,2.7682344138756834e-10,2.1261501853414474e-09,2.6273610259474752e-09,3.40832237574623e-09,2.710847439893134e-10,3.1998799009304945e-09,3.6342008750127394e-09,4.497859638853244e-09,1.8196798988772348e-10,4.429668431757699e-09,4.662090979941661e-09,21.0
0.0003245445234053345,0.00044530527630034264,5.031698037292008e-06,7.255476106615069e-06,0.155159956526955,2.515849018646004e-06,0.0,0.9878883707556517,0.0012528928112857099,0.0002742275430324144,6.79279235034421e-05,3.522188626104405e-05,1.7610943130522026e-05,0.0,0.0,0.0,0.0,2.6362223307921404e-12,1.6105813812475887e-11,6.825967894873164e-16,1.8041555008476694e-13,4.6519789322285507e-10,9.481335032082819e-11,3.8113983290660044e-10,5.442313443389972e-10,7.730753194155027e-10,8.582754018206162e-11,7.036523772705437e-10,8.380992449715729e-10,1.1381792788843701e-09,9.462223888182478e-11,1.0388146368953058e-09,1.2208312193525615e-09,1.4479407992485915e-09,1.0450513536856604e-10,1.351320720136112e-09,1.5335918182446557e-09,22.0
0.00040097975387966094,0.00017682958090345298,4.981114955026844e-06,2.329920589629826e-06,0.21551042908671392,2.490557477513422e-06,2.490557477513422e-06,0.9764977757834625,0.0026524437135517945,0.0003387158169418254,7.96978392804295e-05,1.2452787387567111e-05,7.471672432540266e-06,0.0,0.0,0.0,0.0,3.507968388147241e-12,1.5004131901434202e-11,1.716367515187883e-15,2.927580633854124e-13,2.4446366783653285e-10,4.8907938918818286e-11,2.0356383332084242e-10,2.760084755730619e-10,4.3786891991917355e-10,5.218883994401591e-11,3.9312719850923613e-10,4.85661944069769e-10,6.148166279637849e-10,3.9914219566717684e-11,5.79617689976286e-10,6.435930222975235e-10,8.203295608465635e-10,5.054924369263189e-11,7.693277552635228e-10,8.618267205331329e-10,23.0
0.00030977150399491706,2.518467512153797e-06,5.036935024307594e-06,3.219126518784337e-06,0.14676369427076252,2.518467512153797e-06,2.518467512153797e-06,0.9891709293461104,0.0010602748226167485,0.0002568836862396873,6.548015531599873e-05,1.0073870048615188e-05,2.518467512153797e-06,0.0,0.0,0.0,0.0,4.697281651434221e-12,3.4835729733407705e-11,4.98406219689533e-16,8.875794696566659e-14,1.215112874839527e-09,2.4732365911757685e-10,1.0050604577016123e-09,1.4249799986269199e-09,2.0810242368502275e-09,2.4900891683800967e-10,1.870406803523261e-09,2.2094789270421065e-09,2.899296065923626e-09,2.2030207675436172e-10,2.758884965822909e-09,3.0436775808898333e-09,3.864171339179989e-09,3.0404696185963613e-10,3.710936482811559e-09,3.9143490674474096e-09,24.0
0.00039703230245190013,0.0008335212312344239,4.932078291327952e-06,8.02093276014576e-06,0.2440096413851591,2.466039145663976e-06,0.0,0.9697723600715042,0.00010110760497222301,3.4524548039295663e-05,2.2194352310975784e-05,1.2330195728319881e-05,2.466039145663976e-06,0.0,0.0,0.0,0.0,3.108000922102368e-12,1.5422067767993947e-11,2.2785154172050696e-15,7.118671963235483e-13,7.906627285627482e-10,1.6073199264391573e-10,6.498660481875292e-10,8.753575473164461e-10,1.4249448152144965e-09,1.5840856454204553e-10,1.3166192103107924e-09,1.5596471372879028e-09,2.1013464805683132e-09,1.7997752932568093e-10,1.9997039773963795e-09,2.2449363563267567e-09,2.6197392276840307e-09,1.041544209970823e-10,2.5679750158728897e-09,2.6811357823157388e-09,25.0
0.0002568683683537019,0.00011222404442637461,4.987735307838872e-06,3.077460954041782e-06,0.19980368869671736,2.493867653919436e-06,2.493867653919436e-06,0.9798356134896385,0.000720727751982717,0.00023192969181450753,5.486508838622759e-05,3.9901882462710974e-05,7.481602961758308e-06,0.0,0.0,0.0,0.0,3.387803991163943e-12,1.3766767180653161e-11,9.090508564941127e-16,7.523390519669559e-13,3.556328344811375e-10,7.259571680048971e-11,2.92992795281268e-10,4.0181674342419037e-10,6.254241756306845e-10,7.020610777771003e-11,5.620668877984179e-10,6.742456251735564e-10,8.966262228960242e-10,7.037578305127975e-11,8.247724241559754e-10,9.649031598084348e-10,1.1850429647415153e-09,7.344745739580343e-11,1.1333997511782902e-09,1.23982101083164e-09,26.0
0.00035300819770849186,0.0027055733195000494,4.9371775903285575e-06,-2.459554572070986e-06,0.24943855480737454,2.4685887951642787e-06,0.0,0.9683854183334287,0.00145399880035176,0.0006615817971040267,0.0002641390010825778,0.00014564673891469243,3.702883192746418e-05,0.0,0.0,0.0,0.0,4.6969718044739765e-12,2.0757102963956486e-11,1.23630550408707e-13,2.515605562640669e-12,6.452904440938918e-10,1.305608471850122e-10,5.278743739929919e-10,7.544181191347461e-10,1.1160475131404933e-09,1.3245995723102e-10,1.0029694003775719e-09,1.2300762337615845e-09,1.5508395639150186e-09,1.2292703997238848e-10,1.4489459932094008e-09,1.6527626706716184e-09,1.9748744921557362e-09,1.22819883469968e-10,1.8681485394017976e-09,2.0310496984669786e-09,27.0
0.00028268760047723374,2.523996432832444e-06,5.047992865664888e-06,1.1373022846019464e-06,0.12339818560117818,2.523996432832444e-06,0.0,0.9923571535002992,0.00029025958977573103,5.3003925089481324e-05,2.2715967895491994e-05,1.0095985731329777e-05,7.571989298497332e-06,0.0,0.0,0.0,0.0,1.056479787675694e-11,5.7410668897424367e-11,2.185388657732735e-15,7.82647980541704e-13,1.9761939260424643e-09,3.9098925861435447e-10,1.666614586839226e-09,2.166125291245887e-09,3.819714736792021e-09,4.254832539439445e-10,3.566798173645238e-09,4.192637404041065e-09,5.095793067308798e-09,3.8075743139500967e-10,4.808289190122215e-09,5.301656384604374e-09,6.8338662288876605e-09,4.254960506058589e-10,6.702186832011035e-09,7.143671254003917e-09,28.0
0.00038308731886109004,0.0,5.074004223325696e-06,2.0543947222152907e-06,0.08937858439388213,2.537002111662848e-06,0.0,0.9959965850134941,0.0014257951867545206,0.00028414423650623897,8.625807179653683e-05,5.83510485682455e-05,5.074004223325696e-06,0.0,0.0,0.0,0.0,8.747218967510264e-12,6.214351154488582e-11,8.716783545457191e-16,2.168614532368288e-13,1.6682688083964013e-09,3.235922853006535e-10,1.382729619914168e-09,1.8690482378515045e-09,3.038447428938711e-09,3.6054544621845885e-10,2.7337734961091612e-09,3.3204402827213388e-09,4.217029011526047e-09,2.6912848210794006e-10,4.029704421241963e-09,4.373346632001123e-09,5.4448992174385566e-09,4.18892283363199e-10,5.06216877203789e-09,5.792543276853233e-09,29.0
0.0004363788736392798,0.000104020545460526,5.0741729492939514e-06,1.2782963376849907e-06,0.08909740281665249,2.5370864746469757e-06,2.5370864746469757e-06,0.996022093649283,0.0011695968648122558,0.0002562457339393445,7.864968071405625e-05,2.283377827182278e-05,1.2685432373234878e-05,0.0,0.0,0.0,0.0,3.1369138462029696e-12,2.164975045914273e-11,2.93751447715439e-15,9.206260811167958e-14,5.813161797362159e-10,1.1463372873173931e-10,4.859288230379835e-10,6.589384309624493e-10,1.0197723182974777e-09,1.3070975645181657e-10,9.055736897364853e-10,1.1448779975654187e-09,1.4833704510343312e-09,1.322822299633704e-10,1.356222380575163e-09,1.610497827752458e-09,1.863308537832672e-09,1.2666114996816914e-10,1.7556893185316568e-09,1.9192982332543725e-09,30.0
0.0003104492818938394,0.0,5.04795580315186e-06,1.7930706481404563e-06,0.14517416094284433,2.52397790157593e-06,0.0,0.9894043853735677,0.0017768804427094546,0.000396264530547421,0.00010600707186618906,5.300353593309453e-05,2.019182321260744e-05,0.0,0.0,0.0,0.0,2.659532425542498e-12,1.2305186061232705e-11,2.5730608479942487e-16,2.2214265072112445e-13,2.735560949882719e-10,5.258231683303422e-11,2.2960286133055104e-10,3.115375210095991e-10,4.804985322854444e-10,5.534285961139116e-11,4.327889635099303e-10,5.161873082914798e-10,6.807185058804434e-10,5.494486363200326e-11,6.346979899926495e-10,7.260415082183358e-10,8.980217967442479e-10,5.0699356123099435e-11,8.531323293446855e-10,9.334041792066193e-10,31.0
0.0003004356824236984,0.0005109974427548374,5.135652691003391e-06,-1.6921293964926e-06,0.14832535319521445,2.5678263455016955e-06,0.0,0.9889341213113405,0.002840015938124875,0.0006419565863754239,0.00024137567647715936,7.189913767404748e-05,2.5678263455016955e-05,0.0,0.0,0.0,0.0,4.903879401145235e-12,2.479503390521819e-11,6.529046543450708e-16,6.265851858932997e-13,5.03950890732302e-10,1.0117990742222259e-10,4.180011820461697e-10,5.800058866095268e-10,8.839073275626582e-10,1.0415662416367658e-10,7.90161737377564e-10,9.722582947141823e-10,1.2696295616692041e-09,1.1244440951727424e-10,1.168015889382873e-09,1.376774567799076e-09,1.6088312819004628e-09,8.763454641491076e-11,1.5383417352613927e-09,1.6732314799430875e-09,32.0
0.000407532155123323,0.00030881318586984725,5.0625112437679875e-06,3.4565982781536242e-06,0.10362201139306505,2.5312556218839937e-06,0.0,0.9946163965293652,0.0006100326048740425,0.0002480630509446314,7.846892427840381e-05,3.290632308449192e-05,1.0125022487535975e-05,0.0,0.0,0.0,0.0,1.0305739963907009e-11,6.84728920461034e-11,2.1384467120302563e-15,3.1325989432697636e-13,2.1940450385689165e-09,4.469200872908797e-10,1.8063056841118883e-09,2.552205799008478e-09,3.8699833108048165e-09,4.705341962999917e-10,3.3977005306819513e-09,4.210554045288486e-09,5.351023253299201e-09,4.1753026045397774e-10,5.013094161747281e-09,5.537726373521855e-09,6.91443708811987e-09,3.9943332682343644e-10,6.575110601644727e-09,7.25134938311102e-09,33.0
0.0002966364663392417,0.00020282835305247298,5.070708826311824e-06,2.8332678661903975e-06,0.08768016167017091,2.535354413155912e-06,0.0,0.9961483549921973,0.0006718689194863168,0.00022564654277087618,0.00010141417652623649,4.563637943680642e-05,1.5212126478935473e-05,0.0,0.0,0.0,0.0,7.218180889011661e-12,5.150779375246349e-11,1.7070034926908159e-15,2.1617783272256277e-13,1.672537202912112e-09,3.238000506934411e-10,1.3908809339228756e-09,1.8768154128098566e-09,2.9769751216114744e-09,3.476329906621659e-10,2.6572522913970267e-09,3.2505521732599184e-09,4.309906265933473e-09,3.493062485142164e-10,3.9460433329380234e-09,4.622731626890105e-09,5.276543602627418e-09,3.706790833887676e-10,5.027663940797491e-09,5.3733839887313544e-09,34.0
